name,delta,delta_,mnnd,pd,spd,psv,psr,mpd
Im008_normal,17.04966168730515,0.001899450954982543,24946787605216.0,31.61178839092756,84379263.47484274,-8.93175290318002,-884.2435374148218,2585.1490035184665
Im294_glaucoma,15.296307154690915,0.0017195638562226667,25128543028907.0,31.61573742117781,84269949.93401632,-7.497001153407548,-509.7960784317133,2581.7999367039315
Im031_normal,20.66823485919367,0.004599040464937268,25459639721133.0,31.618755870710974,84161974.24178658,-3.7389856308327696,-456.1562469615979,2578.491857897873
Im032_normal,33.937961628034934,0.003770976532443689,25752151471566.0,31.621328267445993,84180223.23786035,-2.117373751386684,-338.77980022186944,2579.05095704229
Im285_glaucoma,34.93576764863225,0.01205845523914076,26182565708450.0,31.623622569580945,84606257.52196178,-2.88664540571492,-458.9766195086723,2592.10347800128
Im018_normal,15.860488213994648,0.001384105536122526,26441962062220.0,31.6262520741545,84481069.84835534,-10.612300805487404,-817.1471620225301,2588.268071334416
Im011_normal,28.340034900724373,0.00887749918382354,26950959436533.0,31.627672452422228,84437533.48579383,-10.023546761045335,-1122.6372372370774,2586.934236697115
Im012_normal,24.289060638294465,0.0029940600709515764,27286043450359.0,31.629557823969886,84292572.75701924,-9.682677664040057,-1006.9984770601659,2582.493037898874
Im037_normal,30.354638760580695,0.02759979875976598,28159923273368.0,31.62967542171603,84499114.59181443,-9.174474978468307,-1339.473346856373,2588.8209127394125
Im288_glaucoma,27.56020545515033,0.008860054744668172,28692592439677.0,31.631060953437245,84455489.46345364,-3.8436491501456524,-584.2346708221392,2587.4843585616923
Im048_normal,26.70908942837976,0.02075166115587946,29489291357514.0,31.63177570023969,84457008.32472566,-13.83171015337324,-1576.8149574845495,2587.530892301644
Im272_glaucoma,19.451805381136687,0.0026415153638238297,29840248646206.0,31.633811010821276,84307910.7478149,-6.972182001005483,-732.0791101055758,2582.962951832564
Im264_glaucoma,49.927250224634534,0.0035586072374660127,30039413529591.0,31.636273150622277,84598554.07190718,-0.7126319274504123,-126.13585115872297,2591.8674654383326
Im284_glaucoma,32.47880573577525,0.009398298399389746,30523747842370.0,31.637803182742065,84856567.66918817,-4.194494830401964,-624.9797297298926,2599.7722937864023
Im046_normal,20.64156928387041,0.011466970765748156,31350282137189.0,31.637779928508635,84008830.96831118,-16.015207961992708,-1937.8401634011177,2573.7999683918865
Im268_glaucoma,8.510658396663304,0.005746473719027807,32275622903030.0,31.637802296272366,82087308.50231694,-74.78017228439361,-4711.150853916798,2514.929794801377
Im041_normal,27.939534791180904,0.023645114030309944,33248221684145.0,31.637934259983,82233749.86520447,-11.589724892123332,-1576.2025853287732,2519.4163561643527
Im267_glaucoma,9.901576761218898,0.0019497163130741527,33781557023801.0,31.639116590681837,81693181.48275825,-44.67206007843941,-2814.339784941683,2502.8548248394072
Im025_normal,29.811247951982466,0.0016120267652198995,34052022863299.0,31.64099224510169,81685214.10741927,-2.091543975736964,-326.28086021496637,2502.610726330247
Im269_glaucoma,30.42302738637446,0.004162669580670111,34455329410576.0,31.642548477192758,81759612.66883884,-3.486857623514505,-519.5417859036612,2504.8900940207977
Im006_normal,22.969320574787044,0.0009362111620847178,34697886742610.0,31.64435442277653,81717237.9013815,-3.6304642816343753,-442.9166423593938,2503.5918474687955
Im273_glaucoma,34.754595804209266,0.0014409799377470703,34931612606229.0,31.6461291895992,81759766.85279673,-1.3997703932135046,-219.76395173452022,2504.8948177940174
Im014_normal,28.0446646063604,0.0014232801114743402,35205462127651.0,31.647670259151734,81732954.0315086,-2.7291788746139436,-395.73093681902185,2504.0733465535723
Im271_glaucoma,21.883697573472546,0.0005578155811940289,35388751714417.0,31.649446871402223,81711442.58333725,-3.4197705886082788,-352.23637062665273,2503.414294832636
Im036_normal,30.657317098689933,0.01695201759855178,36260853714079.0,31.649602304743492,81985158.85000196,-9.185166028104106,-1331.8490740750954,2511.800209865256
Im034_normal,25.679841381236024,0.01223908889562286,37102459111217.0,31.649851930926463,81811550.87902266,-11.36943820784021,-1500.7658434349078,2506.481338205351
Im020_normal,25.199957072979934,0.0009629342968366355,37343330810857.0,31.651407992660616,81795130.19056925,-4.028264076272113,-443.10904838993247,2505.978253387538
Im260_glaucoma,20.846438957245283,0.0037648239782118154,37810416347192.0,31.652587734253533,81665100.20829076,-12.120907371497106,-1103.0025708062367,2501.9944916755744
Im049_normal,27.323675666384528,0.012836455117549899,38659249422797.0,31.65287070657918,81680404.81514263,-15.667573922036585,-1801.7710010342073,2502.46338281687
Im010_normal,30.029404308268607,0.003918015709223504,39102089585305.0,31.653965071895428,81773208.04918666,-6.653261866823265,-785.0849002851453,2505.3066191540033
Im016_normal,35.94526651858843,0.0016982891125362418,39390102759952.0,31.655228027671114,81809874.30746013,-3.1466235572218397,-443.6739215682794,2506.4299726550285
Im259_glaucoma,20.551268205611088,0.0038601138381899225,39941084616196.0,31.656068308452912,81599989.03156409,-17.46591062758174,-1537.000135227193,2499.999663957233
Im045_normal,19.108644096603793,0.010446398890674335,41003232735221.0,31.65568764160905,80543768.20008413,-32.920291828199254,-3226.1885991635268,2467.6399571104207
Im263_glaucoma,53.08113083871182,0.0017070642800553705,41191504453647.0,31.65718324930081,80748821.37713537,-0.7330408682223499,-125.34998846602184,2473.9222235641964
Im258_glaucoma,20.9557906521867,0.004693083839907302,41818399246878.0,31.657876049292017,80521759.74792238,-16.768071053744013,-1592.9667501056813,2466.9656785515435
Im280_glaucoma,19.39071060431931,0.0018261373204395658,42213156999492.0,31.658965400138648,80410767.09693621,-8.20686065146351,-837.099786449278,2463.5651684110358
Im289_glaucoma,29.864041132009604,0.0044972343227648185,42741014768659.0,31.659750219672947,80511586.01501386,-6.999926724845104,-888.9906940553283,2466.6539833031206
Im027_normal,20.959375527855368,0.0011081950698794293,43079911822558.0,31.660770582009334,80434958.11046539,-6.420705946586928,-712.698360071149,2464.306314658866
Im024_normal,36.67832653576338,0.0010483878374354812,43324685542279.0,31.661896787950358,80462670.17640235,-1.4751795590024448,-249.30534547141318,2465.1553362868367
Im295_glaucoma,15.251850409100982,0.00045900879699084247,43477800367755.0,31.663269710646265,80418346.439323,-5.637117830938301,-388.9611303347428,2463.797378655729
Im047_normal,21.24632279550999,0.007265532656247527,44382603277732.0,31.66319920873454,79861158.74201053,-15.047666355444312,-1896.0059607859832,2446.7266771449304
Im028_normal,26.866616916599718,0.0014593561635272436,44722438053133.0,31.66414375249519,79863776.18184905,-3.782028865211532,-499.22781020792223,2446.806868316454
