name,delta,delta_,mnnd,pd,spd,psv,psr,mpd
Im239_normal,29.696458823507253,0.03840465869621969,21795480197960.0,31.504796376941385,74964842.5374549,-14.059352877610538,-1644.944286680433,2296.7169895053585
Im401_glaucoma,39.48835635251369,0.09697412016092981,22907332463576.0,31.510073436692593,77704424.82320762,-10.893071096578021,-1677.5329488730154,2380.6502703188607
Im450_glaucoma,27.697788808906147,0.09069356417109312,24338494320972.0,31.512302267792847,78069476.32907635,-24.59762957882114,-3000.910808616179,2391.834446356506
Im416_glaucoma,31.15235807608686,0.043666944458988555,25276984966384.0,31.51938178600196,78701613.4177323,-13.714884659037697,-1741.7903516977874,2411.2013914746417
Im052_normal,32.6976037958207,0.03933746330924519,26202199788159.0,31.525823083156613,79298219.93246533,-11.069179615140296,-1527.5467868893609,2429.4797773426876
Im384_glaucoma,39.82113935719762,0.09856130514940915,27292281143069.0,31.532388920503333,83582179.4498854,-9.089429013608992,-1336.146065000522,2560.7285370675672
Im066_normal,24.26206864462624,0.028602102025026863,28239917556712.0,31.538669234111357,83329843.39372931,-14.435635195220591,-1732.276223426471,2552.9976529941578
Im128_normal,30.923796388085126,0.038372364740577064,29301967987604.0,31.543320489634578,83629228.37459135,-14.29321632961425,-1900.9977718386951,2562.169986966647
Im179_normal,27.861996992481625,0.022212392580871952,30158755519917.0,31.54924927755037,83659467.04432592,-9.042651318846193,-1284.0564872761595,2563.096416799201
Im175_normal,23.097014550402818,0.03242146104102696,31409088618308.0,31.55220665825662,82860157.78354038,-24.875710749994386,-2835.83102549936,2538.6077752310166
Im116_normal,16.258225099563713,0.008669176827971503,32244720938972.0,31.55691195948187,82086058.49973279,-42.826411841273604,-3511.7657709844357,2514.891498153578
Im122_normal,31.28430493783031,0.0383072079690683,33430091736639.0,31.560323752405687,82625535.51932962,-14.443302789545216,-1964.2891793781494,2531.4195931167164
Im248_normal,45.35282886437987,0.049561449151577924,34466903344310.0,31.5647673588747,85113810.99765874,-7.099736241815811,-1192.7556886250563,2607.653523212584
Im236_normal,16.312330810982882,0.009522307500772957,35330643230376.0,31.569626805793135,84383353.83939198,-22.701761265915138,-2179.3690815278533,2585.2743210598032
Im164_normal,25.86245061531038,0.02231417916803401,36323572856447.0,31.573996840124686,84378003.01526943,-13.509545774783255,-1675.1836760731237,2585.110386497225
Im393_glaucoma,22.470581584770624,0.018108434623161043,37419867706661.0,31.577306630605726,83827900.15694271,-32.49677932558589,-3119.6908152562455,2568.256745004372
Im146_normal,16.75451648544012,0.006656532142718931,38171587107117.0,31.581992898643982,83351624.00429331,-23.32862448006859,-2052.918954246036,2553.664951111927
Im218_normal,17.82081733459445,0.005264464905651326,38844550213368.0,31.586574378092898,83014430.8198835,-14.942253352882641,-1539.052095346912,2543.3342775699602
Im130_normal,26.114667523047956,0.015103384087371417,39785404297814.0,31.589997407632453,82988237.54664598,-10.268447819219912,-1396.508903413908,2542.5317875810656
Im182_normal,18.256331179748592,0.008816708782782897,40727968644825.0,31.59304163652289,82387123.4685137,-23.636881092903398,-2410.9618714761464,2524.11530234417
Im374_glaucoma,18.995107621695006,0.012584828864190347,41762146428362.0,31.596066103277106,81758817.51145592,-19.930829760359924,-2212.3221033999516,2504.86573258137
Im247_normal,19.567425401937353,0.008591021830722198,42594646304790.0,31.59959393312469,81417846.59397477,-17.212087506287386,-1755.6329256413132,2494.4193196683445
Im086_normal,35.956541218131356,0.017824445627962447,43590175015490.0,31.602025420125724,81973611.44842584,-9.054446224251503,-1403.439164758983,2511.4464291797135
Im417_glaucoma,25.639197013125763,0.013326358423478546,44629061740186.0,31.604388594032567,81866565.36267442,-14.68564664713885,-1865.077124186634,2508.1668309642896
Im356_glaucoma,36.31813427595525,0.036829657321940025,46171448281981.0,31.60497783481575,82768525.59057537,-20.325486387172862,-2926.8700397528924,2535.800416377922
Im169_normal,17.916582440614647,0.005398905555134924,47080961487112.0,31.607315978921662,82245554.45040512,-29.160246530001505,-2828.543913410146,2519.7780162501567
Im154_normal,28.630145255881438,0.010375823911771444,48041676332878.0,31.609609278098056,82235988.78340872,-9.147353914834817,-1408.6925028845617,2519.484950472081
Im109_normal,25.191426629552634,0.007889859430024128,48896487841449.0,31.61229227743069,82176681.03712872,-15.237866252711061,-1721.87888655635,2517.6679239316395
Im246_normal,20.646541738613035,0.0051616969091321475,49628439681484.0,31.615250520419153,81990760.51658507,-15.993283026315163,-1599.3283026315164,2511.9718295522384
Im358_glaucoma,23.7734760161953,0.020826436168813033,51108737590520.0,31.61643264720304,81672206.01035775,-28.016014979927206,-3081.761647791993,2502.2121939447843
Im428_glaucoma,31.860564505930476,0.021918381115251233,52395165633097.0,31.61810071573028,82420033.58299483,-14.380122909366884,-1998.837084401997,2525.123577910381
Im375_glaucoma,18.172352148825173,0.006586570429427054,53334141078045.0,31.620500491895342,81979306.3933792,-19.437282384606256,-2060.351932768263,2511.6209066599017
Im404_glaucoma,33.1940251581336,0.013918975899523582,54225548531889.0,31.622992615835322,82775285.59379698,-7.613970024814787,-1104.0256535981441,2536.0075243197607
Im303_glaucoma,31.527561307452057,0.0003419891655181955,54419325605058.0,31.626286214884832,82777107.41895401,-2.5404434484894174,-320.0958745096666,2536.063340041483
Im373_glaucoma,33.05534993474474,0.014478833391027018,55504538591934.0,31.627974089404063,83370465.38923071,-11.055759057200467,-1569.9177861224662,2554.2421994249607
Im069_normal,24.603938244830385,0.005240451375589735,56311570584106.0,31.630020217078762,83303777.89258446,-11.145049462363119,-1393.1311827953898,2552.1990775914355
Im328_glaucoma,19.50847878866382,0.0008230394210944684,56682554865516.0,31.632665814270837,83250132.6382817,-9.814661591134568,-893.1342047932457,2550.5555342610814
Im308_glaucoma,31.136100407076476,0.001804902318646236,57128736622738.0,31.635002325949575,83281534.2756297,-4.364513560212746,-632.8544662308482,2551.517594228851
Im412_glaucoma,15.939062631798247,0.0030048530134841847,57954108066627.0,31.636644738954303,82896911.08926325,-37.681272101838736,-2863.776679739744,2539.7337956269375
Im311_glaucoma,30.489122572091002,0.001495979448766529,58374210614942.0,31.638824164646394,82920516.93273145,-2.472516643396109,-422.80034602073465,2540.457013870449
Im217_normal,34.87040244335192,0.009206986973342376,59399917198045.0,31.63984466404984,83150153.86550863,-12.834616039985333,-1822.5154776779173,2547.492459114848
Im093_normal,21.20898413604127,0.004984995556571693,60401104697997.0,31.64092904902867,82823672.1634024,-19.496745187720084,-2242.1256965878097,2537.489955986593
Im231_normal,11.066017624984726,0.0024758397426255948,61223339139559.0,31.642577847656312,82199696.28659068,-73.57155384018472,-3825.7207996896054,2518.373047996038
Im411_glaucoma,15.346588544722106,0.0025302758607194447,62012582915835.0,31.644072791133915,81848944.78391576,-35.77644091151408,-2683.233068363556,2507.6269848013408
Im067_normal,24.354894368395776,0.006083371942824669,63052206792690.0,31.645073654514533,81689561.25133434,-17.22370469399638,-2084.068267973562,2502.7439108864687
Im367_glaucoma,23.18031217209004,0.009727552761050652,64378918084736.0,31.64576865594584,81431887.624379,-33.148169166775546,-3281.668747510779,2494.849498295925
Im333_glaucoma,33.01068551440798,0.008221759131267947,65410649642343.0,31.646803033726187,81772025.92852399,-13.949580220706443,-1841.3445891332503,2505.270402221936
Im441_glaucoma,36.58123491746382,0.013324684017510201,66583692435906.0,31.64775495587676,82706968.2385213,-11.239504848648068,-1640.9677079026178,2533.914468091951
Im070_normal,26.50773217102355,0.004352881972717418,67469422523210.0,31.648920148366187,82678171.62368193,-11.509493207188047,-1530.7625965560103,2533.0322188628043
Im063_normal,23.61778104737461,0.0067220857308857495,68634208867947.0,31.649771446111405,82491323.27545828,-25.81443618481982,-2710.515799406081,2527.3076983902656
Im119_normal,18.317978544886866,0.002613560481385271,69385459706008.0,31.65117781204933,82285828.56872147,-17.640273079809194,-1640.5453964222552,2521.011904678967
Im242_normal,25.402018317000405,0.004473903647314819,70325233831675.0,31.652220872789858,82227732.75553207,-10.613919150412578,-1485.948681057761,2519.2320084415464
Im381_glaucoma,28.369553052748813,0.009293920164530392,71609898708944.0,31.652889918640756,82378429.66808859,-18.128362141081695,-2302.3019919173753,2523.8489481644788
Im244_normal,28.12538400653716,0.004438203243909562,72597075125701.0,31.65371756808648,82327855.19063012,-9.233076026415215,-1449.5929361471888,2522.2994850070504
Im216_normal,35.49385597909204,0.00985682665698237,73893337746628.0,31.65420881383257,82703500.0593048,-15.695470851162595,-2275.8432734185762,2533.80821260125
Im227_normal,29.744268498656076,0.0040012748969067815,74696550548262.0,31.65537701587051,82891601.53632,-10.865075732643584,-1271.2138607192994,2539.5711255
Im113_normal,16.526949442414704,0.0017359095653844115,75571627958048.0,31.656238296105396,82568011.60216099,-46.88336228998171,-3703.7856209085553,2529.6572182034615
Im091_normal,34.725631094034,0.007478679757836421,76681893370933.0,31.657001215582582,82988040.20593882,-12.665857088649124,-1747.888278233579,2542.525741603518
Im413_glaucoma,32.17484209289679,0.005029141179943665,77690673567973.0,31.65778766482172,83146143.17453122,-14.004215859003954,-1834.552277529518,2547.36958255304
Im176_normal,24.982139243171176,0.0053050776031940425,78792744950052.0,31.658596457216984,83101127.02119642,-17.779060695942484,-2080.1501014252703,2545.990411188616
Im414_glaucoma,23.185935276092753,0.005689328250109281,79937070830169.0,31.659414973949833,82990595.27902637,-31.70951997893282,-2885.566318082887,2542.604022028994
Im134_normal,22.899685111990586,0.0032877211006189936,80858336705049.0,31.6603539838358,82890302.44805609,-18.315720099313776,-1941.4663305272602,2539.5313250017184
Im188_normal,32.39271603229339,0.0062059649341499835,81942369755160.0,31.66111175502826,83227146.276268,-11.622508715700523,-1627.1512201980731,2549.8512952287992
Im183_normal,19.780789129453783,0.0019233428517305435,82824904111100.0,31.661921888789372,83012053.24207285,-21.674825008397786,-2254.18180087337,2543.261435112526
Im190_normal,21.157169867383327,0.00236870967726129,83775502298201.0,31.662659531507455,82806505.96904169,-25.346869656902186,-2509.3400960333165,2536.9640309142674
Im181_normal,24.175192251485832,0.0016207491237441112,84472867596738.0,31.66363586392989,82758497.18352851,-11.859103683469037,-1375.6560272824083,2535.4931735149667
Im089_normal,24.673354727077367,0.0034362706005600404,85486922930628.0,31.66434482231007,82689065.07194594,-14.593424161956987,-1824.1780202446234,2533.36596421403
Im127_normal,21.145139603668355,0.0032124410590422497,86505929405177.0,31.66509142213944,82502285.60162224,-31.0324620443117,-2730.8566598994294,2527.6435539712697
Im395_glaucoma,18.796868169207762,0.002292156823735841,87421352871417.0,31.665903268634825,82273999.11712302,-24.44108480227158,-2273.0208866112566,2520.6494827549946
Im455_glaucoma,29.198382523672105,0.005462437052191648,88718669058594.0,31.66627023617082,82290267.09963322,-19.38881627576943,-2539.934932125795,2521.1478890819
Im171_normal,21.49535865589129,0.0016994035431954907,89556482611429.0,31.66702282039148,82157296.01860902,-17.967789587240507,-1940.5212754219747,2517.074020177972
Im078_normal,27.82299165102883,0.0023506194382675776,90422830541116.0,31.667731226605724,82164519.22290418,-13.085101120786726,-1596.3823367359805,2517.295319329172
Im439_glaucoma,37.55375042529274,0.005125974989748481,91279100062714.0,31.668555924995392,82796889.41349444,-5.311984116630311,-876.4773792440012,2536.6694060506875
Im062_normal,24.345746915963186,0.002944881606001419,92313205122391.0,31.669146474415726,82705516.38720176,-20.986830831603992,-2287.564560644835,2533.869987352995
Im151_normal,29.239707574311044,0.004376766696169655,93451698455037.0,31.669669786789978,82822644.72675574,-13.243702590545004,-1814.3872549046655,2537.458478148154
Im422_glaucoma,32.600388122948836,0.004768744305217096,94640693324047.0,31.670105490548874,83012165.40607305,-23.52544472860648,-2705.4261437897453,2543.264871509591
Im402_glaucoma,23.801925760284877,0.001927935081630867,95430733250336.0,31.670881439806177,82977104.21924245,-8.771449792041361,-1166.602822341501,2542.1906929914967
Im222_normal,34.044129366797975,0.004779970002858157,96588552052854.0,31.671342925110338,83257321.81661119,-17.041596466449697,-2181.324347705561,2550.7757909500974
Im111_normal,26.007674526640045,0.0025506154989731124,97605510120377.0,31.671868299728466,83190506.5742921,-17.08359662665385,-2101.2823850784234,2548.7287553398314
Im396_glaucoma,47.572305781107836,0.004964206057825355,98555006940468.0,31.672456569287196,83902831.32164384,-5.825477051161205,-1048.585869209017,2570.5524301974215
Im152_normal,30.04495805709493,0.002266364380481881,99427344133405.0,31.673071102043867,83966291.88689695,-10.676091655006436,-1441.2723734258689,2572.496687711304
Im059_normal,21.985964193042463,0.001191104011173037,100213882441939.0,31.673697075423526,83860024.47112493,-17.21945225277205,-1842.4813910466094,2569.2409458065235
Im106_normal,31.692798924222764,0.003291117006805313,101269842652077.0,31.674168999061962,83985405.66042054,-14.349947034332693,-1865.49311446325,2573.082281262884
Im230_normal,12.988694724613865,0.0011993875640254556,102295033027394.0,31.674670217978356,83564943.22651438,-86.38816886674222,-5010.513794271049,2560.2004664986025
Im444_glaucoma,35.75369814560717,0.005697372263997193,103563143376276.0,31.675047195156022,84063750.76803318,-17.98509402023336,-2284.1069405696367,2575.482560295134
Im229_normal,27.403742569970273,0.0016439259512560337,104263067718752.0,31.675756621869745,84143090.29529752,-14.162054443809877,-1373.719281049558,2577.913305615733
Im159_normal,23.888969571343342,0.0018287692449619124,105299526233177.0,31.67611228501104,83943070.52722853,-28.782229160455643,-3079.698520168754,2571.7852489959723
Im184_normal,22.81884894643746,0.0012172228905794923,106115792400289.0,31.67666640349847,83851037.51627138,-24.653112596102332,-2292.739471437517,2568.9656101798832
Im220_normal,33.78336962455748,0.0028247869761346017,107081549595177.0,31.677157116923922,84044275.76344562,-11.276001601313997,-1556.0882209813315,2574.885899615368
Im300_glaucoma,17.279401636642124,0.0002764081517879996,107478401476405.0,31.677933665997294,83998565.85182929,-12.487405000212018,-1036.4546150175975,2573.4854734016326
Im123_normal,30.503003541393387,0.0032273690734088926,108660969646187.0,31.678245074205908,84062074.63342158,-16.547239571283775,-2184.235623409458,2575.431208131789
Im255_normal,18.000239546943543,0.0010517788702794659,109565504248180.0,31.678699822048785,83855895.76930015,-22.20137773745998,-2286.741906958378,2569.1144537163036
Im084_normal,27.26887447926746,0.0029422792350967263,110587252866854.0,31.679185371631423,83953391.80387773,-14.259748723067878,-1711.1698467681454,2572.101464579587
Im083_normal,33.83708914846453,0.0023478467329117667,111443232318069.0,31.679705882791257,84163710.58974327,-8.057663398709503,-1168.3611928128778,2578.545054832821
Im434_glaucoma,24.03934940101297,0.002155747377947966,112568288047179.0,31.68004149172872,84030298.10044517,-24.041672829405368,-2620.542338405185,2574.45766239109
Im100_normal,31.99172627954124,0.0024435659422381213,113535510848753.0,31.68047920903004,84177816.82613185,-7.983071612470288,-1229.3930283204243,2578.977231192765
Im076_normal,22.709244609031334,0.0010972340153001092,114408497356166.0,31.680894444676458,84057838.11807175,-20.629864462229882,-2228.0253619208274,2575.30141293112
Im210_normal,27.806412576537806,0.001519452992327979,115313368214544.0,31.68130316074616,84037794.95014778,-14.679096226712305,-1761.4915472054765,2574.68734528639
Im102_normal,20.129429819938846,0.000995487706062754,116222242218172.0,31.681679690437054,83866270.5627747,-32.5280452009755,-2960.05211328877,2569.4323089085387
Im088_normal,26.458084295727765,0.0019124416636224584,117240705409224.0,31.682050393372087,83843894.00736693,-13.763030388091865,-1789.1939504519426,2568.7467526766827
Im343_glaucoma,15.220363154496393,0.00014108624591664407,117610898020537.0,31.68268161689569,83803200.42042352,-11.383698916618759,-990.381805745832,2567.5000128806228
Im252_normal,22.126228693405096,0.001187593165858487,118477683331097.0,31.683109626794984,83708851.74767411,-12.800037632017698,-1574.4046287381768,2564.609428543937
Im427_glaucoma,19.540850113109613,0.0026205587297510008,119965264635548.0,31.683243644068302,83273826.97524345,-55.18158051074613,-4855.979084945659,2551.2814637023116
Im329_glaucoma,26.880613936288533,0.00041711426828070533,120444376743171.0,31.6838021879512,83272096.64026903,-6.861128599930269,-837.0576891914928,2551.2284509886344
Im437_glaucoma,25.11703292010497,0.0011297240498736598,121303354689347.0,31.68418501937569,83215832.01786248,-12.305802553564549,-1587.4485294098267,2549.5046574100024
Im334_glaucoma,22.223071950324154,0.0003755916658366026,121759693476720.0,31.684750172635916,83196684.70704947,-5.8247455841853455,-704.7942156864268,2548.9180363679375
Im250_normal,19.87883426613847,0.0016109802030544339,122759096487753.0,31.68513424899307,83031629.24157365,-22.663677592281545,-2243.704081635873,2543.8611899991924
Im135_normal,22.41861163730474,0.0015469001502106088,123790822742852.0,31.68545808834112,82916488.43720531,-22.217771083357274,-2355.083734835871,2540.333591826143
Im366_glaucoma,32.18606434522643,0.0015397033928442562,124651779642762.0,31.68582974991897,83015964.5706527,-12.188364839071202,-1560.1106994011138,2543.381267483232
Im351_glaucoma,22.34488485373873,0.003500166106923728,126249327789951.0,31.685947117179147,82732916.4636149,-34.014376086767626,-3707.5669934576713,2534.7094504783977
Im365_glaucoma,32.95072147056991,0.0012750928621321582,127050455529128.0,31.686327736008494,82819806.29566115,-11.684825376808163,-1519.0272989850612,2537.3715164111873
Im382_glaucoma,33.567498869935065,0.0033709069752969395,128232531924395.0,31.686611989374082,83173420.16559441,-11.815332053580496,-1701.4078157155914,2548.2052746812014
Im319_glaucoma,26.748110559153986,0.01435322937511574,131078426770964.0,31.68639022938465,83489982.64584813,-21.23372532096105,-3546.032128600495,2557.9038800811313
Im453_glaucoma,15.497598090531092,0.00037400722157152506,131664416416359.0,31.68687875443477,83396316.56602193,-22.212033711738624,-1688.1145620921354,2555.034208517829
Im379_glaucoma,42.97382356294717,0.0030362003447920076,132797941639704.0,31.6871255864363,83795798.009689,-12.971844774011243,-1919.833026553664,2567.2732233360603
Im155_normal,28.27515049115162,0.0014057070838720544,133765154203028.0,31.68744025985126,83809179.46639782,-8.836808033582384,-1334.3580130709402,2567.683194436208
Im237_normal,13.519948057291092,0.00065302889920592,134615878845886.0,31.687836326661188,83573543.11668146,-16.88733727245743,-1756.2830763355728,2560.46394352578
Im435_glaucoma,22.779811536165212,0.0016307661207845975,135797448493773.0,31.68807856554346,83441977.61629833,-23.939712832664174,-2633.368411593059,2556.433137754238
Im380_glaucoma,31.854853580214847,0.0025772534912915103,136943870790339.0,31.68836010557629,83662435.85911882,-10.741451283732555,-1578.9933387086855,2563.1873731347678
Im235_normal,24.18156110768201,0.0010927323528198997,137866063088012.0,31.688687013506463,83620699.04588144,-16.41609898666944,-1822.1869875203079,2561.9086717488185
Im142_normal,24.149589580618994,0.0012213631192912794,138883448043670.0,31.688968383356862,83552713.37256959,-16.453523370164746,-1974.4228044197694,2559.825777345882
Im454_glaucoma,31.168102052522023,0.002201973406712969,140040409734420.0,31.689216859211076,83700025.29162434,-16.873157422479622,-2159.7641500773916,2564.3390101600594
Im200_normal,22.25780878098335,0.0008829894966467536,140948902478698.0,31.68952748430167,83620295.04996681,-15.5401891437522,-1818.2021298190073,2561.896294423003
Im065_normal,29.727540910511802,0.0014470521627638292,141992501074413.0,31.689775013126788,83645473.392839,-11.362034219825167,-1647.4949618746493,2562.667689731587
Im362_glaucoma,21.205564629963867,0.0005687452908713956,142721717797399.0,31.69013775319711,83586156.37024856,-12.326045189563946,-1368.191016041598,2560.850378990458
Im163_normal,28.807900492543656,0.0014629848759222929,143699429381086.0,31.690432155612598,83648791.58546454,-10.06360778131016,-1439.095912727353,2562.7693500448695
Im064_normal,30.19251638253843,0.00117821814712176,144656783446597.0,31.690690441363227,83672030.05301833,-10.956564755328102,-1566.7887600119186,2563.4813128988458
Im335_glaucoma,17.414674534072844,0.00012553275769395687,145078673188306.0,31.69110216425361,83638290.50124075,-13.186811750339421,-1199.9998692808874,2562.4476256507583
Im399_glaucoma,20.04918150169542,0.0018598748186287243,146606147510418.0,31.691186957998585,83303422.2341897,-43.796643588335336,-4248.274428068527,2552.1881811945377
Im058_normal,21.188695508734533,0.000534390661960899,147393368948049.0,31.69148887804285,83229697.02156894,-17.597763772179707,-1847.7651960788692,2549.9294430627738
Im337_glaucoma,15.904514785226274,0.00011878003492401145,147815727719365.0,31.69188976692033,83192718.35468486,-12.951830167809678,-1139.7610547672516,2548.7965182195117
Im327_glaucoma,20.302832439789043,0.00013353731848486853,148213348116613.0,31.69228654690276,83172430.93055047,-8.813609031487918,-881.3609031487917,2548.174967235002
Im177_normal,23.280792662535386,0.0019509479826128673,149582255582624.0,31.692441370268636,83047948.7370756,-24.382226533901257,-2828.3382779325457,2544.3611745427575
Im323_glaucoma,26.557212711801828,0.0001846246490927813,150007651133721.0,31.692812995558064,83040840.1446325,-6.433510517362146,-791.3217936355439,2544.143386784084
Im389_glaucoma,41.021647054707806,0.0022245311429027153,151092402775689.0,31.69302358672427,83399448.75492962,-9.343188405840126,-1504.2533333402603,2555.1301701877946
Im160_normal,24.58497630474119,0.0008558620388755562,152068228150795.0,31.69323377666055,83332400.7822843,-11.18966964535206,-1555.3640807039365,2553.0760043592004
Im094_normal,27.28662389137254,0.0008435091499812951,152910304313090.0,31.693503803718563,83343278.60201873,-9.142731193184703,-1279.9823670458584,2553.4092708951816
Im430_glaucoma,25.622267489410508,0.0010778036098742817,153856546064280.0,31.69375797909979,83340771.8626531,-10.861687194825647,-1444.6043969118111,2553.332471282264
Im354_glaucoma,44.03824198094275,0.0015173034203938534,154703540839846.0,31.694020418941054,83646757.460073,-7.011855852369675,-1093.8495129696694,2562.707030026746
Im452_glaucoma,16.211010611710186,0.0010691200067192562,155956689018365.0,31.694196220838606,83333046.22975051,-41.846165211246124,-3556.9240429559204,2553.0957790977486
Im165_normal,26.120791810701196,0.0009557123366095136,156826656889371.0,31.694464039617376,83353295.94602153,-14.340941761003235,-1634.8673607543687,2553.716174816836
Im385_glaucoma,35.37807676892309,0.002141977404529066,158070626707166.0,31.694613807547398,83580529.06035577,-15.206693267244072,-2128.93705741417,2560.6779736628605
Im314_glaucoma,22.21838561780234,0.00010524812926047329,158445284682431.0,31.694957447964146,83565152.8116818,-8.213437820907536,-878.8378468371064,2560.2068876128005
Im060_normal,26.897812527133887,0.0009388484725988366,159476081869904.0,31.69512857879586,83517753.16711093,-20.715583384712453,-2403.0076726266443,2558.75469261982
Im092_normal,22.01284256514764,0.00066421040055549,160437203352116.0,31.695320417294102,83420853.47989945,-17.263613082280433,-2054.3699567913714,2555.785952202802
Im423_glaucoma,32.83452578989651,0.0015915287735987183,161614858305575.0,31.695466911165923,83521379.85846299,-18.9202451612551,-2365.0306451568877,2558.865804487224
Im192_normal,19.449673757941532,0.0006196810796864843,162540229805993.0,31.695689101751974,83407895.70066312,-18.071680321814085,-1987.8848353995495,2555.388961417375
Im117_normal,12.798132919141654,0.0002910331932882753,163244052565463.0,31.695974460747728,83265429.97273041,-42.471979759547565,-2675.7347248514966,2551.0242025959074
Im157_normal,23.099718833686214,0.0008274609852577474,164283295126176.0,31.696150430392553,83179416.48619518,-18.247830308059225,-2134.9961460429295,2548.388985483921
Im443_glaucoma,30.199929980009045,0.001495454568914958,165329354879444.0,31.69635943372122,83316245.0480395,-13.35959638481243,-1736.747530025616,2552.581037011014
Im306_glaucoma,29.898521886532354,0.0003592670969943285,165901990857883.0,31.69663828998225,83335488.92831542,-6.046917982256791,-834.4746815514371,2553.17061667633
Im448_glaucoma,27.31395040206104,0.0007029539877412797,166769084950638.0,31.696849306687877,83333389.00589398,-15.857036481784597,-1839.4162318870133,2553.1062808178303
Im297_glaucoma,33.44577612393282,0.00025544218090705186,167230306101652.0,31.697140331254328,83357939.13847229,-3.216781889795876,-485.7340653591773,2553.858429487509
Im074_normal,28.19189345457553,0.0014222167786505705,168516940342328.0,31.697239834606602,83337413.21247242,-23.31110084793511,-2820.643202600148,2553.229571460552
Im081_normal,25.727885709404724,0.0007110270359851747,169332031380494.0,31.69747372231813,83346729.28327958,-9.490376145849469,-1252.72965125213,2553.514990296556
Im415_glaucoma,27.431788813954626,0.0012451064706471698,170539293171354.0,31.697598040848362,83338695.69409457,-20.8424055564125,-2480.2462612130876,2553.268863176917
